"","Date","Bitcoin_Price","Bitcoin_Vol.","Ethereum_Price","Ethereum_Vol.","Eth_Price_Level","Bit_Price_Level","Eth_Classification","Bit_Classification","btc_weekly_return","btc_weekly_change","Bit_Class_Binary","S&P_500_Price","Nasdaq_100_Price","Nasdaq_100_Vol.","Microsoft_Price","Microsoft_Vol.","Apple_Price","Apple_Vol.","Google_Price","Google_Vol.","Nvidia_Price","Nvidia_Vol."
"1017",2023-03-10,20156.7,655270,1426.75,1010000,"Medium","Medium","Medium","Medium",-0.147427058395581,-3486.5,0,3861.59,11830.28,308680000,248.59,28330000,148.5,68570000,90.63,35940000,229.65,47490000
"1018",2023-03-13,24114.4,733630,1673.93,1300000,"Medium","Medium","Medium","Medium",0.027657742889531,648,0,3855.76,11923.17,351060000,253.92,33340000,150.47,84460000,91.11,37340000,229.66,42190000
"1019",2023-03-14,24699.7,753060,1700.15,1360000,"Medium","Medium","Medium","Medium",0.104914468739935,2344.3,0,3920.56,12199.79,324300000,260.79,33340000,152.59,73370000,93.97,35490000,240.63,47150000
"1020",2023-03-15,24282.7,614310,1649.65,1020000,"Medium","Medium","Medium","Medium",0.0835653726015173,1871.7,0,3891.93,12251.32,343360000,265.44,45770000,152.99,75960000,96.11,50190000,242.28,51770000
"1021",2023-03-16,25004.1,462580,1673.85,660140,"Medium","Medium","Medium","Medium",0.126422438259647,2805.3,0,3960.28,12581.39,344260000,276.2,53640000,155.85,76020000,100.32,65270000,255.41,58490000
"1022",2023-03-17,27391.8,674960,1789.38,975130,"Medium","Medium","Medium","Medium",0.261667004440187,5680,0,3916.64,12519.88,715660000,279.43,69530000,155,98940000,101.62,61030000,257.25,84850000
"1023",2023-03-20,27720.5,503900,1732.31,716260,"Medium","Medium","Medium","Medium",0.361397322437113,7357.7,0,3951.57,12562.61,291230000,272.23,42780000,157.4,73470000,101.22,32890000,259,43150000
"1024",2023-03-21,28114,438780,1803.54,779810,"Medium","Medium","Medium","Medium",0.394771961680235,7956.3,0,4002.87,12741.44,302520000,273.78,33990000,159.28,73760000,104.92,41870000,261.99,54520000
"1025",2023-03-22,27261.7,262030,1734.48,933240,"Medium","Medium","Medium","Medium",0.130515376704376,3146.3,0,3936.97,12567.15,279130000,272.29,34730000,157.83,69170000,103.37,43200000,264.68,79260000
"1026",2023-03-23,28310.7,158460,1814.08,767730,"Medium","Medium","Medium","Medium",0.146196107645032,3610,0,3948.72,12729.23,297180000,277.66,36380000,158.93,67220000,105.6,40570000,271.91,56180000
"1027",2023-03-24,27462.2,110360,1749.26,602300,"Medium","Medium","Medium","Medium",0.130936839807764,3178.5,0,3970.99,12767.05,260670000,280.57,28200000,160.25,59260000,105.44,30410000,267.79,45540000
"1028",2023-03-27,27129.8,107240,1714.65,607000,"Medium","Medium","Medium","Medium",0.0850140576945382,2124.7,0,3977.53,12673.07,224950000,276.38,26760000,158.28,50420000,102.46,31050000,265.31,36020000
"1029",2023-03-28,27262.2,94160,1772.63,561330,"Medium","Medium","Medium","Medium",-0.00473134295665123,-130.599999999999,0,3971.27,12610.57,203480000,275.23,21840000,157.65,45580000,101.03,31930000,264.1,35480000
"1030",2023-03-29,28350.4,109320,1793.27,564930,"Medium","Medium","Medium","Medium",0.0227232553525369,628.900000000001,0,4027.81,12846.03,269550000,280.51,25090000,160.77,51310000,101.39,28780000,269.84,39370000
"1031",2023-03-30,28029.5,122510,1793.59,607740,"Medium","Medium","Medium","Medium",-0.00300561997581272,-85.5,0,4050.83,12963.14,222670000,284.05,24990000,162.36,46810000,100.89,32790000,273.83,35640000
"1032",2023-03-31,28473.7,98440,1821.62,579010,"Medium","Medium","Medium","Medium",0.0444579758415653,1211,0,4109.31,13181.35,317690000,288.3,32700000,164.9,68750000,103.73,36860000,277.77,43390000
"1033",2023-04-03,27802.1,98000,1810.77,657580,"Medium","Medium","Medium","Medium",-0.0179649390513128,-509.600000000002,0,4124.51,13148.35,247210000,287.23,24840000,166.17,54970000,104.36,24550000,279.65,39620000
"1034",2023-04-04,28164.4,64060,1870.52,658370,"High","Medium","Medium","Medium",0.0255696921586763,701.200000000001,0,4100.6,13100.08,227660000,287.18,25780000,165.63,44430000,104.72,24270000,274.53,36640000
"1035",2023-04-05,28173.5,77320,1908.96,583840,"High","Medium","Medium","Medium",0.0384706116521316,1042.7,0,4090.38,12967.2,247240000,284.34,2.2e+07,163.76,51300000,104.47,27660000,268.81,50330000
"1036",2023-04-06,28036.7,51290,1872.35,420800,"High","Medium","Medium","Medium",0.028409299322872,773.5,0,4105.02,13062.6,229510000,291.6,29770000,164.66,45390000,108.42,48710000,270.37,39770000
"1037",2023-04-10,29641,85730,1910.36,457410,"High","Medium","Medium","Medium",0.0455231672216265,1289.6,0,4109.11,13051.23,197340000,289.39,23030000,162.03,47030000,106.44,27020000,275.79,37980000
"1038",2023-04-11,30209.6,89380,1889.86,428260,"High","Medium","Medium","Medium",0.0777787687971601,2179.1,0,4108.94,12964.16,206130000,282.83,27200000,160.8,46310000,105.35,26230000,271.69,30230000
"1039",2023-04-12,29886.4,78690,1916.58,669430,"High","Medium","Medium","Medium",0.049614205389535,1411.7,0,4091.95,12848.35,236480000,283.49,27400000,160.1,49400000,104.64,24370000,264.95,44350000
"1040",2023-04-13,30387.4,65870,2012.11,721560,"High","Medium","Medium","Medium",0.0929893785001854,2584.3,0,4146.22,13109.39,230790000,289.84,24120000,165.56,67160000,107.43,24780000,264.63,35220000
"1041",2023-04-14,30472.5,98380,2099.98,957030,"High","High","Medium","Medium",0.0819509735694706,2307.1,0,4137.64,13079.52,207400000,286.14,20990000,165.21,49390000,108.87,26580000,267.58,39570000
"1042",2023-04-17,29434.9,71900,2074.74,448140,"High","Medium","Medium","Medium",0.0447725699682326,1260.4,0,4151.32,13087.71,200780000,288.8,23840000,165.23,41520000,105.97,37570000,270.02,32150000
"1043",2023-04-18,30382.2,76580,2103.34,437100,"High","Medium","Medium","Medium",0.0836582051382653,2344.5,0,4154.87,13091.79,198420000,288.37,20100000,166.47,48410000,104.5,26480000,276.67,60270000
"1044",2023-04-19,28813.7,111270,1935.97,855360,"High","Medium","Medium","Medium",-0.0279106642825815,-828.299999999999,0,4154.52,13088.72,196770000,288.45,17080000,167.63,47240000,104.18,20850000,279.31,35140000
"1045",2023-04-20,28240.5,95450,1942.72,665650,"High","Medium","Medium","Medium",-0.0651812668820507,-1970.1,0,4129.79,12985.98,261520000,286.11,23240000,166.65,52460000,105.29,27820000,271.04,42770000
"1046",2023-04-21,27264.8,98720,1849.81,769940,"High","Medium","Medium","Medium",-0.0877188286310832,-2622.6,0,4133.52,13000.77,236550000,285.76,21680000,165.02,58340000,105.41,25800000,271.19,34510000
"1047",2023-04-24,27509.3,66740,1841.88,480280,"Medium","Medium","Medium","Medium",-0.0947135983993367,-2879.1,0,4137.04,12969.76,199010000,281.77,26510000,165.33,38990000,105.97,23320000,270.42,32650000
"1048",2023-04-25,28298.8,65310,1865.95,491980,"High","Medium","Medium","Medium",-0.071333169250964,-2174.7,0,4071.63,12725.11,261530000,275.42,40230000,163.77,48170000,103.85,42170000,262.41,36760000
"1049",2023-04-26,28424.6,164310,1866.05,958230,"High","Medium","Medium","Medium",-0.0343232013698026,-1011.3,0,4055.99,12806.49,292220000,295.37,64480000,163.76,44110000,103.71,53140000,269.56,40450000
"1050",2023-04-27,29475.9,121630,1908.81,771480,"High","Medium","Medium","Medium",-0.0298299662302269,-907.299999999999,0,4135.35,13160.03,319310000,304.83,46210000,168.41,64220000,107.59,49770000,272.26,37430000
"1051",2023-04-28,29321.8,69880,1891.14,408450,"High","Medium","Medium","Medium",0.0176339727282508,507.099999999999,0,4169.48,13245.99,300700000,307.26,36470000,169.68,55280000,107.34,36140000,277.49,29220000
"1052",2023-05-01,28077.6,84360,1830.75,475920,"Medium","Medium","Medium","Medium",-0.00576831146757317,-163.900000000001,0,4167.87,13231.47,211620000,305.56,21250000,169.59,49390000,107.2,25610000,289.1,56620000
"1053",2023-05-02,28669.1,65330,1869.74,391270,"High","Medium","Medium","Medium",0.0515059710689241,1403.3,0,4119.58,13113.66,249110000,305.41,26400000,168.54,48430000,105.32,3.1e+07,282.1,40270000
"1054",2023-05-03,29023.6,81220,1904.74,489660,"High","Medium","Medium","Medium",0.0550468387054559,1513.3,0,4090.75,13030.21,257600000,304.4,22160000,167.45,59440000,105.41,21530000,278.02,38100000
"1055",2023-05-04,28842.1,53800,1877.06,372690,"High","Medium","Medium","Medium",0.0191986939375521,542.299999999999,0,4061.22,12982.48,245780000,305.41,22200000,165.79,70380000,104.69,23320000,275.62,31940000
"1056",2023-05-05,29513.2,74520,1993.33,589050,"High","Medium","Medium","Medium",0.0382978124582229,1087.6,0,4136.25,13259.13,2.65e+08,310.65,28200000,173.57,113450000,105.57,26640000,286.8,36150000
"1057",2023-05-08,27670.5,85720,1847.48,667820,"High","Medium","Medium","Medium",-0.0612500381667735,-1806.4,0,4138.12,13291.64,211960000,308.65,21320000,173.5,55960000,107.77,26510000,291.51,34500000
"1058",2023-05-09,27634.9,49750,1846.56,318790,"Medium","Medium","Medium","Medium",-0.0575305745213458,-1687.9,0,4119.17,13201.11,232390000,307,21340000,171.77,45330000,107.35,36360000,285.71,31490000
"1059",2023-05-10,27603.3,91450,1840.92,685110,"Medium","Medium","Medium","Medium",-0.0168924694418326,-475.299999999999,0,4137.64,13347.83,286100000,312.31,30080000,173.55,53720000,111.75,63150000,288.85,36940000
"1060",2023-05-11,26983.5,62850,1794.71,548420,"Medium","Medium","Medium","Medium",-0.0587950092608418,-1686.6,0,4130.62,13389.78,245640000,310.11,31680000,173.75,49510000,116.57,78900000,285.78,32210000
"1061",2023-05-12,26799.2,87490,1807.31,598870,"Medium","Medium","Medium","Medium",-0.0766410782949047,-2225.4,0,4124.08,13340.17,223440000,308.97,19770000,172.57,45530000,117.51,41100000,283.4,27420000
"1062",2023-05-15,27183.9,53270,1817.11,405840,"Medium","Medium","Medium","Medium",-0.0574923462577274,-1659.2,0,4136.28,13413.51,200430000,309.46,16290000,172.07,37180000,116.51,36130000,289.53,29300000
"1063",2023-05-16,27035.3,45290,1823.98,325770,"Medium","Medium","Medium","Medium",-0.0839590420557581,-2478.9,0,4109.9,13426.01,209970000,311.74,26730000,172.07,42110000,119.51,45040000,292.13,44940000
"1064",2023-05-17,27403.1,58140,1821.73,376260,"Medium","Medium","Medium","Medium",-0.00966372129162829,-268.400000000001,0,4158.77,13589.26,254550000,314,24320000,172.69,57950000,120.84,33320000,301.78,43250000
"1065",2023-05-18,26828,63390,1800.99,311240,"Medium","Medium","Medium","Medium",-0.0291985858461583,-807.900000000001,0,4198.05,13834.62,276880000,318.52,26370000,175.05,65090000,122.83,34400000,316.78,73890000
"1066",2023-05-19,26882.9,36670,1812.32,253500,"Medium","Medium","Medium","Medium",-0.026098328823003,-721.399999999998,0,4191.98,13803.49,266500000,318.34,25730000,175.16,52680000,122.76,41010000,312.64,47390000
"1067",2023-05-22,26847.3,35560,1817.19,250270,"Medium","Medium","Medium","Medium",-0.00504752904552785,-137.200000000001,0,4192.63,13849.74,227410000,321.18,23050000,174.2,43310000,125.05,34990000,311.76,36970000
"1068",2023-05-23,27220.7,50890,1854.08,428050,"High","Medium","Medium","Medium",0.0157280814352667,420.5,0,4145.58,13672.54,241740000,315.26,29930000,171.56,49180000,122.56,33850000,306.88,35470000
"1069",2023-05-24,26328.4,72650,1799.91,441640,"Medium","Medium","Medium","Medium",-0.0314708338391474,-856.5,0,4115.24,13604.48,239370000,313.85,22010000,171.84,43490000,120.9,33160000,305.38,55280000
"1070",2023-05-25,26475.8,50170,1805.69,370600,"Medium","Medium","Medium","Medium",-0.0206951652099292,-560.5,0,4151.28,13938.53,343010000,325.92,41890000,172.99,55920000,123.48,40790000,379.8,153460000
"1071",2023-05-26,26711.5,45880,1827.8,290890,"Medium","Medium","Medium","Medium",-0.0252380205159269,-692.599999999999,0,4205.45,14298.41,353940000,332.89,36630000,175.43,54830000,124.61,35640000,389.46,71440000
"1072",2023-05-30,27698.2,45190,1900.59,288670,"High","Medium","Medium","Medium",0.0324362606232296,869.200000000001,0,4205.52,14354.99,307600000,331.21,29410000,177.3,55770000,123.67,3.5e+07,401.11,91420000
"1073",2023-05-31,27216.1,63080,1873.63,337870,"High","Medium","Medium","Medium",0.0123944961295097,332.199999999997,0,4179.83,14254.09,615280000,328.39,45550000,177.25,99310000,122.87,37240000,378.34,99880000
"1074",2023-06-01,26819,51980,1861.77,286980,"High","Medium","Medium","Medium",-0.00105410972425535,-29.2999999999993,0,4221.02,14441.51,314660000,332.58,25800000,180.09,65300000,123.72,30530000,397.7,62370000
"1075",2023-06-02,27244.7,49370,1907.1,329160,"High","Medium","Medium","Medium",0.000881681955276603,23,0,4282.37,14546.64,273860000,335.4,25870000,180.95,6.2e+07,124.67,26980000,393.27,48270000
"1076",2023-06-05,25747.4,85420,1811.2,588610,"Medium","Medium","Medium","Medium",-0.0220674252898011,-582,0,4273.79,14556.5,254090000,335.94,21110000,179.58,121320000,126.01,30680000,391.71,39380000
"1077",2023-06-06,27230.2,88610,1884.17,518570,"High","Medium","Medium","Medium",0.0284939454143029,753.400000000001,0,4283.85,14558.09,249040000,333.68,20210000,179.21,64340000,127.31,25970000,386.54,37990000
"1078",2023-06-07,26342.5,77480,1832.1,454830,"Medium","Medium","Medium","Medium",-0.0138142747505756,-370,0,4267.52,14303.29,334570000,323.38,40720000,177.82,61940000,122.5,52540000,374.75,51200000
"1079",2023-06-08,26501.1,39950,1845.68,202780,"Medium","Medium","Medium","Medium",-0.0432194149800349,-1198.1,0,4293.93,14484.54,254490000,325.26,23280000,180.57,50210000,122.14,29390000,385.1,41780000
"1080",2023-06-09,26479.3,38960,1840.41,215710,"Medium","Medium","Medium","Medium",-0.0270722109339692,-737.799999999999,0,4298.86,14528.36,258230000,326.79,22530000,180.96,48900000,122.23,23780000,387.7,42770000
"1081",2023-06-12,25906.8,40750,1742.6,320470,"Medium","Medium","Medium","Medium",-0.0340131995973004,-913.200000000001,0,4338.93,14784.3,283890000,331.85,24180000,183.79,53570000,123.64,27420000,394.82,38440000
"1082",2023-06-13,25929.4,56240,1739.6,303230,"Medium","Medium","Medium","Medium",-0.0482772796176871,-1316.3,0,4369.01,14900.85,275480000,334.29,22660000,183.31,54650000,123.83,21890000,410.22,60770000
"1083",2023-06-14,25129.5,60820,1650.96,451130,"Medium","Medium","Medium","Medium",-0.0239985396583733,-618.900000000001,0,4372.59,15005.69,308980000,337.34,25830000,183.95,56520000,123.67,30340000,429.97,72940000
"1084",2023-06-15,25591.3,68380,1666.96,397400,"Medium","Medium","Medium","Medium",-0.0601868513635596,-1639.9,0,4425.84,15185.48,321050000,348.1,38610000,186.01,65280000,125.09,35170000,426.53,56670000
"1085",2023-06-16,26341.3,69240,1717.92,333350,"Medium","Medium","Medium","Medium",-4.55537629306946e-05,-2.20000000000073,0,4409.59,15083.92,771260000,342.33,46550000,184.92,101260000,123.53,45540000,426.92,65570000
"1086",2023-06-20,28307.7,100550,1791.61,359770,"Medium","Medium","Medium","Medium",0.0681707551762003,1805.6,0,4388.71,15070.15,291160000,338.05,26010000,185.01,48960000,123.1,25370000,438.08,44800000
"1087",2023-06-21,29996.9,143490,1889.87,653630,"High","Medium","Medium","Medium",0.132843390875137,3516.6,0,4365.69,14867.45,308960000,333.56,24870000,183.96,49360000,120.55,30070000,430.45,55160000
"1088",2023-06-22,29890.5,79220,1872.32,438750,"High","Medium","Medium","Medium",0.153770438649312,3982.7,0,4381.89,15042.32,234610000,339.71,23030000,187,50840000,123.15,26820000,430.25,40810000
"1089",2023-06-23,30679.4,98850,1891.97,428030,"High","High","Medium","Medium",0.183189738289355,4749,0,4348.33,14891.48,420630000,335.02,23150000,186.68,53120000,122.34,34910000,422.09,35810000
"1090",2023-06-26,30267,58710,1859,479760,"High","Medium","Medium","Medium",0.204440995642571,5136.5,0,4328.82,14689.02,266060000,328.6,21250000,185.27,47500000,118.34,33680000,406.32,58900000
"1091",2023-06-27,30689.1,55820,1889.51,386050,"High","High","Medium","Medium",0.199200509548167,5096.8,0,4378.41,14945.91,2.69e+08,334.57,23680000,188.06,49730000,118.33,39370000,418.76,44820000
"1092",2023-06-28,30078.6,51060,1827.95,356710,"Medium","Medium","Medium","Medium",0.141879861662105,3736.3,0,4376.86,14964.58,247520000,335.85,19520000,189.25,50900000,120.18,27050000,411.17,57990000
"1093",2023-06-29,30445.7,49570,1851.92,256220,"High","High","Medium","Medium",0.0755271533893604,2137,0,4396.44,14939.95,226210000,335.05,16860000,189.59,45450000,119.1,24040000,408.22,37370000
"1094",2023-06-30,30472.9,118650,1933.8,765420,"High","High","Medium","Medium",0.0158683063916605,475,0,4450.38,15179.21,317600000,340.54,26830000,193.97,85210000,119.7,29530000,423.02,50110000
"1095",2023-07-03,31151.3,56490,1955.56,346330,"High","High","Medium","Medium",0.0421806259513893,1259.8,0,4455.59,15208.69,150550000,337.99,12510000,192.46,31460000,119.9,14470000,424.13,19820000
"1096",2023-07-05,30512.8,43230,1910.43,284340,"High","High","Medium","Medium",-0.00543035391826441,-167.600000000002,0,4446.82,15203.78,223470000,338.15,18070000,191.33,46590000,121.75,27500000,423.17,32200000
"1097",2023-07-06,29913.1,90810,1848.36,483000,"High","Medium","Medium","Medium",-0.0116926025043778,-354.900000000001,0,4411.59,15089.45,242500000,341.27,28020000,191.81,4.5e+07,120.11,24670000,421.03,30260000
"1098",2023-07-07,30346.4,46420,1870.92,249820,"High","Medium","Medium","Medium",-0.0111668312202051,-343.699999999997,0,4398.95,15036.85,2.4e+08,337.22,21210000,190.68,46820000,119.48,21710000,425.03,35590000
"1099",2023-07-10,30415.3,55240,1880.42,264830,"High","Medium","Medium","Medium",0.0111940050401282,335.700000000001,0,4409.53,15045.64,271070000,331.83,32730000,188.61,59100000,116.45,35240000,421.8,35390000
"1100",2023-07-11,30623.3,39840,1878.33,191470,"High","High","Medium","Medium",0.00583333607044678,176.599999999999,0,4439.26,15119.06,234910000,332.47,26380000,188.08,46420000,117.14,22980000,424.05,29820000
"1101",2023-07-12,30387.3,54060,1871.86,280910,"High","Medium","Medium","Medium",-0.0028090532899725,-86.6000000000022,0,4472.16,15307.23,287610000,337.2,29350000,189.77,59770000,118.93,30200000,439.02,48130000
"1102",2023-07-13,31466.1,99810,2004.77,588530,"High","High","Medium","Medium",0.0101055172657321,313.799999999999,0,4510.04,15571.98,242480000,342.66,20570000,190.54,41340000,124.54,44300000,459.77,47820000
"1103",2023-07-14,30317.4,82420,1938.05,530860,"High","Medium","Medium","Medium",-0.006403869851341,-196.399999999998,0,4505.42,15565.6,256390000,345.24,28350000,190.69,41620000,125.42,33280000,454.69,77210000
"1104",2023-07-17,30139.7,42840,1911.24,293540,"High","Medium","Medium","Medium",0.00757527638392541,225.600000000002,0,4522.79,15713.28,237030000,345.73,20030000,193.99,49840000,124.65,25470000,464.61,50490000
"1105",2023-07-18,29866.8,42400,1897.58,233000,"High","Medium","Medium","Medium",-0.0158041810560726,-480.600000000002,0,4554.98,15841.35,258650000,359.49,64520000,193.73,48200000,123.76,26040000,474.94,56570000
"1106",2023-07-19,29909.7,34960,1888.65,244920,"High","Medium","Medium","Medium",-0.0166232126594181,-506.599999999999,0,4565.72,15826.35,268740000,355.08,39730000,195.1,80510000,122.03,37220000,470.77,42070000
"1107",2023-07-20,29801,50330,1891.23,321920,"High","Medium","Medium","Medium",-0.026852102810605,-823.299999999999,0,4534.87,15466.09,334200000,346.87,33780000,193.13,59580000,119.2,37910000,455.2,53790000
"1108",2023-07-21,29903.1,32590,1891.75,176390,"High","Medium","Medium","Medium",-0.0159342883375621,-485.200000000001,0,4536.34,15425.67,799030000,343.77,69410000,191.94,71950000,120.02,71610000,443.09,96380000
"1109",2023-07-24,29178.1,55730,1850.04,297130,"High","Medium","Medium","Medium",-0.0727131738601224,-2289,0,4554.64,15448.02,220800000,345.11,25660000,192.75,44860000,121.53,29480000,446.12,36650000
"1110",2023-07-25,29228.6,29050,1857.67,161060,"High","Medium","Medium","Medium",-0.035913369880003,-1089.8,0,4567.46,15561.42,234860000,350.98,41640000,193.62,37280000,122.21,52510000,456.79,34810000
"1111",2023-07-26,29352.2,44330,1872,286610,"High","Medium","Medium","Medium",-0.0261283290809132,-788.5,0,4566.75,15499.26,263280000,337.77,58380000,194.5,47470000,129.27,61680000,454.52,36420000
"1112",2023-07-27,29222.7,30420,1861.32,176210,"High","Medium","Medium","Medium",-0.0215657519386073,-645.099999999999,0,4537.41,15464.93,291790000,330.72,39640000,193.22,47460000,129.4,44950000,459,45600000
"1113",2023-07-28,29315,31420,1874.23,148920,"High","Medium","Medium","Medium",-0.0198831817102813,-595.700000000001,0,4582.23,15750.93,295900000,338.37,28480000,195.83,48290000,132.58,36590000,467.5,33120000
"1114",2023-07-31,29232.4,31840,1856.17,177970,"High","Medium","Medium","Medium",-0.0190798966477634,-569.599999999999,0,4588.96,15757,254540000,335.92,25340000,196.45,38590000,132.72,27990000,467.29,24980000
"1115",2023-08-01,29712.2,64010,1874.21,386290,"High","Medium","Medium","Medium",-0.00638395350314847,-191.899999999998,0,4576.73,15718.01,211400000,336.34,18150000,195.6,34730000,131.55,23050000,465.07,23360000
"1116",2023-08-02,29173.7,67410,1840.21,272700,"Medium","Medium","Medium","Medium",-0.000150798030029264,-5.39999999999782,0,4513.39,15370.74,305950000,327.5,27430000,192.58,48900000,128.38,25940000,442.69,52610000
"1117",2023-08-03,29189.3,36080,1835.98,182560,"Medium","Medium","Medium","Medium",-0.00134457346571504,-40.2999999999993,0,4501.89,15353.54,237760000,326.66,17960000,191.17,52600000,128.45,18990000,445.15,32140000
"1118",2023-08-04,29105.5,31430,1830.24,199600,"Medium","Medium","Medium","Medium",-0.00840482144438925,-247.700000000001,0,4478.03,15274.92,284840000,327.78,23740000,181.99,115960000,128.11,26150000,446.8,36270000
"1119",2023-08-07,29204.2,41190,1829.11,243920,"Medium","Medium","Medium","Medium",-0.000633069497342764,-19.5,0,4518.44,15407.85,228690000,330.11,17740000,178.85,97580000,131.53,22750000,454.17,32220000
"1120",2023-08-08,29777.4,62570,1856.24,253390,"High","Medium","Medium","Medium",0.0157734947978851,461.400000000001,0,4499.38,15273.05,239250000,326.05,22190000,179.8,67600000,131.4,23490000,446.64,35150000
"1121",2023-08-09,29578,49670,1855.36,203580,"High","Medium","Medium","Medium",0.0118224983237776,344.599999999999,0,4467.71,15101.71,232480000,322.23,19120000,178.19,57800000,129.66,23300000,425.54,57890000
"1122",2023-08-10,29449,32000,1852.46,134210,"High","Medium","Medium","Medium",-0.00885831409320081,-264.200000000001,0,4468.83,15128.84,205330000,322.93,2e+07,177.97,52600000,129.69,20070000,423.88,48880000
"1123",2023-08-11,29420.8,27710,1848.88,120550,"High","Medium","Medium","Medium",0.00846995753024116,246.099999999999,0,4464.05,15028.07,198560000,321.01,24360000,177.79,52040000,129.56,19590000,408.55,53310000
"1124",2023-08-14,29426.7,39300,1845.51,158110,"Medium","Medium","Medium","Medium",0.00813311727242527,236.400000000001,0,4489.72,15205.58,219490000,324.04,18840000,179.46,43680000,131.33,24700000,437.53,69030000
"1125",2023-08-15,29195.3,33810,1828.98,196600,"Medium","Medium","Medium","Medium",0.00308532751541812,88.7999999999993,0,4437.86,15037.65,202630000,321.86,16800000,177.45,43370000,129.78,19650000,439.4,67190000
"1126",2023-08-16,28726.3,43710,1807.81,217470,"Medium","Medium","Medium","Medium",-0.016364084617966,-478.900000000001,0,4404.33,14876.47,211580000,320.4,19550000,176.57,45600000,128.7,24920000,434.86,52210000
"1127",2023-08-17,26635.7,132920,1683.89,876700,"Medium","Medium","Medium","Medium",-0.105506189257625,-3142.7,0,4370.36,14715.81,239690000,316.88,20220000,174,61250000,129.92,33060000,433.43,44870000
"1128",2023-08-18,26053.2,93050,1661.26,572900,"Medium","Medium","Medium","Medium",-0.119169653120563,-3525.8,0,4369.71,14694.84,256360000,316.48,24760000,174.49,61170000,127.46,30500000,432.99,58380000
"1129",2023-08-21,26126,41100,1667.6,265910,"Medium","Medium","Medium","Medium",-0.112839145641618,-3324,0,4399.77,14936.69,236730000,321.88,21790000,175.84,44990000,128.37,23970000,469.67,67690000
"1130",2023-08-22,26039.9,47720,1634.29,424510,"Medium","Medium","Medium","Medium",-0.114915298020448,-3381.9,0,4387.55,14908.96,199050000,322.46,16050000,177.23,41380000,129.08,22030000,456.68,74940000
"1131",2023-08-23,26436.2,60960,1679.93,399710,"Medium","Medium","Medium","Medium",-0.10162539462461,-2991.5,0,4436.01,15148.06,234170000,327,19450000,181.12,51470000,132.37,27430000,471.16,65350000
"1132",2023-08-24,26177,41040,1660.89,246620,"Medium","Medium","Medium","Medium",-0.103383078783229,-3019.3,0,4376.31,14816.44,294420000,319.97,21480000,176.38,53220000,129.78,27890000,471.63,114380000
"1133",2023-08-25,26057.2,39960,1653.74,250860,"Medium","Medium","Medium","Medium",-0.092914855028319,-2670.1,0,4405.71,14941.83,247760000,322.98,21680000,178.61,51450000,129.88,26760000,460.18,92530000
"1134",2023-08-28,26118.9,28840,1653.22,229390,"Medium","Medium","Medium","Medium",-0.0194025311893437,-517.799999999999,0,4433.31,15052.46,185040000,323.7,14560000,180.19,42710000,131.01,20090000,468.35,68160000
"1135",2023-08-29,27723.9,98320,1729.69,528630,"Medium","Medium","Medium","Medium",0.0641264796646861,1669.7,0,4497.63,15376.55,249100000,328.41,19070000,184.12,52360000,134.57,41160000,487.84,69600000
"1136",2023-08-30,27298.8,46540,1705.22,218440,"Medium","Medium","Medium","Medium",0.0448901477455408,1171.8,0,4514.87,15462.43,206480000,328.79,1.5e+07,187.65,60590000,135.88,26780000,492.64,72020000
"1137",2023-08-31,25937.3,69110,1645.82,355270,"Medium","Medium","Medium","Medium",-0.0039401072968791,-103.600000000002,0,4507.66,15501.07,309880000,327.76,26260000,187.87,60210000,136.17,29640000,493.55,51990000
"1138",2023-09-01,25803.2,58080,1629,319190,"Medium","Medium","Medium","Medium",-0.0239444398211544,-634,0,4515.77,15490.86,231030000,328.66,14940000,189.46,45770000,135.66,21540000,485.09,46380000
"1139",2023-09-05,25790.2,28400,1634.46,219790,"Medium","Medium","Medium","Medium",-0.0147763303663521,-387.799999999999,0,4496.83,15508.24,232980000,333.55,18090000,189.7,44730000,135.77,19330000,485.48,37250000
"1140",2023-09-06,25758,37780,1633.18,240730,"Medium","Medium","Medium","Medium",-0.0114824309595812,-300.200000000001,0,4465.48,15371.44,219290000,332.88,17350000,182.91,81160000,134.46,18650000,470.61,46720000
"1141",2023-09-07,26249.8,39770,1648.09,243550,"Medium","Medium","Medium","Medium",0.00501169651095568,129.899999999998,0,4451.14,15258.52,272710000,329.91,17810000,177.56,111940000,135.26,17630000,462.41,43190000
"1142",2023-09-08,25909.5,41010,1636.45,236380,"Medium","Medium","Medium","Medium",-0.0654453377771527,-1815.4,0,4457.49,15280.23,216670000,334.27,19550000,178.18,65600000,136.38,23580000,455.72,47390000
"1143",2023-09-11,25166.4,56320,1551.89,444950,"Medium","Medium","Medium","Medium",-0.0781133236625785,-2133.4,0,4487.46,15461.87,245990000,337.94,15860000,179.36,58330000,136.92,20560000,451.78,46580000
"1144",2023-09-12,25834.5,78710,1592.5,354590,"Medium","Medium","Medium","Medium",-0.00396340405516382,-103.799999999999,0,4461.9,15289.74,221550000,331.77,17160000,176.3,89920000,135.34,18330000,448.7,34280000
"1145",2023-09-13,26223,42580,1607.63,238310,"Medium","Medium","Medium","Medium",0.0162692999317913,418.799999999999,0,4467.44,15348.53,223410000,336.06,16470000,174.21,83450000,136.71,20710000,454.85,39090000
